dataset_accession,expression_column,sample_geo_accession,sample_title,diagnosis_clean,n_features,missing_values,missing_fraction,mean,sd,min,q1,median,q3,max,iqr,median_mad_z,iqr_mad_z,qc_flag
GSE85426,US81403231_252800417918_S01_GE1_107_Sep09_2_1.txt,GSM2266696,Non-demented control 41,Control,14113,0,0,-0.0231138379467158,1.78251225482142,-6.701727,-1.2865143,-0.085134506,1.1954861,11.982296,2.4820004,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417519_S01_GE1_107_Sep09_2_2.txt,GSM2266697,Non-demented control 42,Control,14113,0,0,-0.0231138380911925,1.71020890760775,-6.4474444,-1.2217393,0.057608604,1.1913004,5.5663977,2.4130397,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417520_S01_GE1_107_Sep09_1_1.txt,GSM2266698,Non-demented control 43,Control,14113,0,0,-0.0231138381183306,1.26149388698331,-4.743148,-0.8739886,-0.06095791,0.7233925,9.996983,1.5973811,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417520_S01_GE1_107_Sep09_2_1.txt,GSM2266699,Non-demented control 44,Control,14113,0,0,-0.0231138382022249,1.11875208056537,-4.508464,-0.72976875,-0.038573265,0.6087475,8.96394,1.33851625,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417520_S01_GE1_107_Sep09_2_3.txt,GSM2266700,Non-demented control 45,Control,14113,0,0,-0.0231138381924467,1.09898281045144,-3.8030705,-0.66439533,-0.066988945,0.5187359,11.452652,1.18313123,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417919_S01_GE1_107_Sep09_1_3.txt,GSM2266701,Non-demented control 46,Control,14113,0,0,-0.0231138383724934,1.06159299739101,-5.567525,-0.65100193,-0.020141602,0.5643306,6.9683557,1.21533253,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417521_S01_GE1_107_Sep09_1_1.txt,GSM2266702,Non-demented control 47,Control,14113,0,0,-0.0231138379794516,1.10689112892881,-4.3433723,-0.79459476,-0.051145554,0.79499006,9.292305,1.58958482,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417521_S01_GE1_107_Sep09_1_4.txt,GSM2266703,Probable AD 47,AD,14113,0,0,-0.0231138383724934,1.06159299739101,-5.567525,-0.65100193,-0.020141602,0.5643306,6.9683557,1.21533253,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417521_S01_GE1_107_Sep09_2_1.txt,GSM2266704,Probable AD 48,AD,14113,0,0,-0.0231138381211649,1.06776391689998,-4.039366,-0.7148776,-0.004812717,0.68409014,8.739467,1.39896774,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417918_S01_GE1_107_Sep09_2_2.txt,GSM2266705,Probable AD 49,AD,14113,0,0,-0.0231138380952314,1.28501498814729,-5.211845,-0.81812525,-0.11874151,0.62145185,9.324049,1.4395771,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417918_S01_GE1_107_Sep09_2_3.txt,GSM2266706,Probable AD 50,AD,14113,0,0,-0.0231138382642245,0.983556103760499,-4.325781,-0.59733343,-0.027240753,0.49474335,8.14452,1.09207678,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417918_S01_GE1_107_Sep09_2_4.txt,GSM2266707,Probable AD 51,AD,14113,0,0,-0.0231138384192588,1.10472343832659,-4.0293455,-0.6718626,-0.07674408,0.5128503,6.8770943,1.1847129,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417021_S01_GE1_107_Sep09_1_1.txt,GSM2266708,Non-demented control 48,Control,14113,0,0,-0.0231138382642245,0.983556103760499,-4.325781,-0.59733343,-0.027240753,0.49474335,8.14452,1.09207678,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417384_S01_GE1_107_Sep09_2_3.txt,GSM2266709,Probable AD 52,AD,14113,0,0,-0.0231138379176646,1.06529687171362,-3.8876686,-0.64339924,-0.08440447,0.47520828,6.999195,1.11860752,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417521_S01_GE1_107_Sep09_2_2.txt,GSM2266710,Non-demented control 49,Control,14113,0,0,-0.0231138380838943,0.604353722442772,-3.7891893,-0.36494064,0.001656056,0.34529448,4.8142977,0.71023512,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417928_S01_GE1_107_Sep09_1_1.txt,GSM2266711,Probable AD 53,AD,14113,0,0,-0.0231138379176646,1.06529687171362,-3.8876686,-0.64339924,-0.08440447,0.47520828,6.999195,1.11860752,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417928_S01_GE1_107_Sep09_2_3.txt,GSM2266712,Probable AD 54,AD,14113,0,0,-0.0231138381046553,1.02467492046462,-3.7854884,-0.5856123,-0.026328087,0.48804188,10.644406,1.07365418,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417938_S01_GE1_107_Sep09_2_3.txt,GSM2266713,Non-demented control 50,Control,14113,0,0,-0.0231138382642245,0.983556103760499,-4.325781,-0.59733343,-0.027240753,0.49474335,8.14452,1.09207678,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417958_S01_GE1_107_Sep09_1_1.txt,GSM2266714,Probable AD 55,AD,14113,0,0,-0.0231138383828385,0.956988762558317,-4.4409957,-0.56622696,0.17812872,0.57810974,7.274647,1.1443367,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417013_S01_GE1_107_Sep09_1_2.txt,GSM2266715,Non-demented control 51,Control,14113,0,0,-0.0231138380266421,0.777638574511619,-6.4189577,-0.4409485,0.026845932,0.45934677,4.231247,0.90029527,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417013_S01_GE1_107_Sep09_1_3.txt,GSM2266716,Probable AD 56,AD,14113,0,0,-0.0231138380175016,0.828331651292909,-7.4326763,-0.4835081,0.008444786,0.47970104,3.471354,0.96320914,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417013_S01_GE1_107_Sep09_1_4.txt,GSM2266717,Non-demented control 52,Control,14113,0,0,-0.0231138380142422,0.734869548463366,-7.528117,-0.44663954,-0.01939106,0.407238,3.727375,0.85387754,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417013_S01_GE1_107_Sep09_2_3.txt,GSM2266718,Probable AD 57,AD,14113,0,0,-0.0231138380736909,0.597511107103546,-4.777108,-0.37105465,-0.039083004,0.3041315,3.7258396,0.67518615,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417013_S01_GE1_107_Sep09_2_4.txt,GSM2266719,Non-demented control 53,Control,14113,0,0,-0.0231138383164458,0.882677296919587,-4.904256,-0.49836922,-0.00356245,0.49746466,4.4731674,0.99583388,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417014_S01_GE1_107_Sep09_1_4.txt,GSM2266720,Non-demented control 54,Control,14113,0,0,-0.0231138378266846,0.830547701004367,-6.6664677,-0.4604063,0.040035248,0.48667765,7.259121,0.94708395,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417014_S01_GE1_107_Sep09_2_3.txt,GSM2266721,Non-demented control 55,Control,14113,0,0,-0.0231138378693403,0.61978433528257,-3.5974672,-0.36096573,-0.00696516,0.32985115,3.137382,0.69081688,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417014_S01_GE1_107_Sep09_2_2.txt,GSM2266722,Probable AD 58,AD,14113,0,0,-0.0231138378385177,1.1281508244978,-8.193042,-0.7619591,-0.09754753,0.7837267,5.3918715,1.5456858,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417014_S01_GE1_107_Sep09_2_4.txt,GSM2266723,Probable AD 59,AD,14113,0,0,-0.0231138384653157,0.680195555285614,-7.208908,-0.38269997,0.00028,0.35721588,4.0295167,0.73991585,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417383_S01_GE1_107_Sep09_1_3.txt,GSM2266724,Probable AD 60,AD,14113,0,0,-0.0231138383419542,0.648578890450374,-4.8117104,-0.36953926,0.026711464,0.36440802,4.862029,0.73394728,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417383_S01_GE1_107_Sep09_2_3.txt,GSM2266725,Probable AD 61,AD,14113,0,0,-0.0231138383009282,0.734653282036129,-3.8259592,-0.48109436,-0.03174877,0.4479866,5.24234,0.92908096,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417384_S01_GE1_107_Sep09_1_1.txt,GSM2266726,Probable AD 62,AD,14113,0,0,-0.023113838433005,0.718837116524704,-3.338308,-0.51249695,0.13808823,0.48474884,4.4008446,0.99724579,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417384_S01_GE1_107_Sep09_1_3.txt,GSM2266727,Probable AD 63,AD,14113,0,0,-0.0231138380779423,0.738739113585682,-4.2457,-0.5331936,0.099928856,0.49601316,4.0679016,1.02920676,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417384_S01_GE1_107_Sep09_1_4.txt,GSM2266728,Non-demented control 56,Control,14113,0,0,-0.0231138380846028,0.583934191567609,-6.803732,-0.32492924,-0.022467613,0.28969955,6.2056394,0.61462879,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417384_S01_GE1_107_Sep09_2_1.txt,GSM2266729,Probable AD 64,AD,14113,0,0,-0.0231138381469567,0.574967950370287,-7.208908,-0.33424997,0.048952103,0.34041786,3.0640273,0.67466783,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417384_S01_GE1_107_Sep09_2_2.txt,GSM2266730,Probable AD 65,AD,14113,0,0,-0.0231138380838943,0.604353722442772,-3.7891893,-0.36494064,0.001656056,0.34529448,4.8142977,0.71023512,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417384_S01_GE1_107_Sep09_2_4.txt,GSM2266731,Probable AD 66,AD,14113,0,0,-0.0231138379304188,0.858730310995882,-3.7849226,-0.6421194,0.23896408,0.61909914,5.557808,1.26121854,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417089_S01_GE1_107_Sep09_2_2.txt,GSM2266732,Probable AD 67,AD,14113,0,0,-0.0231138379125629,0.666448051216642,-3.4476595,-0.40767527,-0.06966305,0.31084728,3.9059153,0.71852255,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417089_S01_GE1_107_Sep09_2_3.txt,GSM2266733,Probable AD 68,AD,14113,0,0,-0.0231138381109615,0.589719539867532,-6.269572,-0.32456064,0.008070469,0.30021095,4.646378,0.62477159,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417089_S01_GE1_107_Sep09_1_1.txt,GSM2266734,Probable AD 69,AD,14113,0,0,-0.0231138379664139,1.0675763082627,-7.590388,-0.5088806,0.13342237,0.62231636,5.2019234,1.13119696,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417089_S01_GE1_107_Sep09_1_2.txt,GSM2266735,Probable AD 70,AD,14113,0,0,-0.0231138384835967,1.44512656570085,-7.1668816,-0.8557272,-0.13860321,0.77756834,6.622917,1.63329554,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417089_S01_GE1_107_Sep09_1_3.txt,GSM2266736,Probable AD 71,AD,14113,0,0,-0.0231138381769291,0.625694516244881,-4.0311904,-0.34792185,0.002069473,0.3434496,4.500581,0.69137145,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417089_S01_GE1_107_Sep09_1_4.txt,GSM2266737,Probable AD 72,AD,14113,0,0,-0.0231138379078155,0.716910188539875,-6.7085857,-0.36944723,0.017950058,0.3903618,4.3054657,0.75980903,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416967_S01_GE1_107_Sep09_1_2.txt,GSM2266738,Probable AD 73,AD,14113,0,0,-0.0231138381021753,0.912362732774225,-6.721837,-0.50429344,-0.028028488,0.46038628,5.2234583,0.96467972,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416967_S01_GE1_107_Sep09_1_4.txt,GSM2266739,Probable AD 74,AD,14113,0,0,-0.023113838230851,0.765749887594872,-5.212308,-0.5128031,0.00637722,0.47285128,5.871377,0.98565438,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416967_S01_GE1_107_Sep09_2_1.txt,GSM2266740,Non-demented control 57,Control,14113,0,0,-0.0231138379763339,0.759452019535961,-3.9996023,-0.4629774,-0.08853245,0.3194456,5.47563,0.782423,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416967_S01_GE1_107_Sep09_2_2.txt,GSM2266741,Non-demented control 58,Control,14113,0,0,-0.0231138382387161,0.814378297031216,-4.15603,-0.50853205,-0.113511086,0.33799648,5.3414106,0.84652853,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416967_S01_GE1_107_Sep09_2_3.txt,GSM2266742,Non-demented control 59,Control,14113,0,0,-0.0231138381697726,0.615474001975039,-3.600251,-0.3744645,-0.04037857,0.29012012,5.620105,0.66458462,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416967_S01_GE1_107_Sep09_2_4.txt,GSM2266743,Non-demented control 60,Control,14113,0,0,-0.0231138377768015,0.646150728301805,-3.7609425,-0.40525532,-0.059189796,0.30571938,11.053699,0.7109747,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417090_S01_GE1_107_Sep09_2_1.txt,GSM2266744,Non-demented control 61,Control,14113,0,0,-0.0231138378657266,0.93752577486414,-6.1558657,-0.54207325,-0.04682684,0.49512672,5.8387117,1.03719997,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417090_S01_GE1_107_Sep09_2_2.txt,GSM2266745,Non-demented control 62,Control,14113,0,0,-0.0231138380272798,0.963530070152565,-6.2540474,-0.57234335,-0.052785397,0.5146222,5.7444277,1.08696555,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417090_S01_GE1_107_Sep09_2_3.txt,GSM2266746,Probable AD 75,AD,14113,0,0,-0.023113838206122,0.828305898119184,-3.8256607,-0.55884457,-0.16068554,0.43020964,4.877057,0.98905421,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417090_S01_GE1_107_Sep09_2_4.txt,GSM2266747,Probable AD 76,AD,14113,0,0,-0.0231138379281514,0.813394116182206,-4.2654214,-0.5229778,-0.14369154,0.3488145,5.201215,0.8717923,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417090_S01_GE1_107_Sep09_1_1.txt,GSM2266748,Non-demented control 63,Control,14113,0,0,-0.023113837959966,0.892275403434975,-4.231249,-0.61245346,-0.042696953,0.50176525,7.8162985,1.11421871,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417090_S01_GE1_107_Sep09_1_2.txt,GSM2266749,Non-demented control 64,Control,14113,0,0,-0.0231138386560618,0.941480630955691,-4.5323877,-0.6983719,-0.21395111,0.63109493,5.31336,1.32946683,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417090_S01_GE1_107_Sep09_1_3.txt,GSM2266750,Probable AD 77,AD,14113,0,0,-0.0231138380910508,1.00989977991268,-5.1420336,-0.76407814,-0.26284695,0.756011,10.561175,1.52008914,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417090_S01_GE1_107_Sep09_1_4.txt,GSM2266751,Probable AD 78,AD,14113,0,0,-0.0231138382276624,0.852819052689852,-3.9070854,-0.5539036,-0.15003538,0.3584051,4.9800296,0.9123087,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417525_S01_GE1_107_Sep09_1_1.txt,GSM2266752,Probable AD 79,AD,14113,0,0,-0.0231138379048395,0.722971562181097,-7.208908,-0.35521984,0.06226015,0.43528748,9.987055,0.79050732,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417525_S01_GE1_107_Sep09_1_2.txt,GSM2266753,Probable AD 80,AD,14113,0,0,-0.0231138379636505,0.869843574178438,-7.234609,-0.44419956,-0.004377365,0.42979622,8.817738,0.87399578,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417525_S01_GE1_107_Sep09_1_3.txt,GSM2266754,Probable AD 81,AD,14113,0,0,-0.0231138383033374,0.604729473906312,-5.1420336,-0.37283516,-0.001422882,0.35302258,4.2449336,0.72585774,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417525_S01_GE1_107_Sep09_1_4.txt,GSM2266755,Probable AD 82,AD,14113,0,0,-0.0231138382311344,1.17311907998367,-4.3354506,-0.7530832,-0.09654522,0.58336544,8.121143,1.33644864,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417525_S01_GE1_107_Sep09_2_4.txt,GSM2266756,Probable AD 83,AD,14113,0,0,-0.0231138383580387,1.25518658066013,-6.6549497,-0.796216,-0.11064243,0.62607956,8.229052,1.42229556,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417526_S01_GE1_107_Sep09_1_1.txt,GSM2266757,Non-demented control 65,Control,14113,0,0,-0.0231138377369801,0.747034334337143,-4.4106417,-0.45470762,-0.103832245,0.33854866,7.4496574,0.79325628,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417526_S01_GE1_107_Sep09_1_2.txt,GSM2266758,Non-demented control 66,Control,14113,0,0,-0.02311383804549,0.698836195085272,-6.878585,-0.37434387,0.015524864,0.37541294,3.4398727,0.74975681,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417526_S01_GE1_107_Sep09_1_3.txt,GSM2266759,Non-demented control 67,Control,14113,0,0,-0.0231138379423227,0.737188243109507,-5.844826,-0.43503523,-0.011933327,0.3552065,4.548774,0.79024173,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417526_S01_GE1_107_Sep09_2_1.txt,GSM2266760,Non-demented control 68,Control,14113,0,0,-0.0231138378961241,0.88803668101619,-7.208908,-0.57100725,0.1313057,0.5908375,5.64762,1.16184475,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417526_S01_GE1_107_Sep09_2_2.txt,GSM2266761,Non-demented control 69,Control,14113,0,0,-0.0231138378718912,0.895990052314029,-4.435583,-0.5601902,0.11668968,0.6100097,4.283823,1.1701999,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417526_S01_GE1_107_Sep09_2_4.txt,GSM2266762,Probable AD 84,AD,14113,0,0,-0.0231138381879119,1.25598995586243,-7.204925,-0.84807634,-0.14849567,0.89999104,4.1924715,1.74806738,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417919_S01_GE1_107_Sep09_2_1.txt,GSM2266763,Non-demented control 70,Control,14113,0,0,-0.0231138375989513,0.846719991127612,-5.3870397,-0.5534506,-0.16141987,0.48031425,4.861438,1.03376485,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417919_S01_GE1_107_Sep09_2_2.txt,GSM2266764,Non-demented control 71,Control,14113,0,0,-0.0231138381490116,0.606456406257723,-3.2401562,-0.34541082,-0.007415772,0.3146572,4.0218096,0.66006802,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417924_S01_GE1_107_Sep09_1_1.txt,GSM2266765,Non-demented control 72,Control,14113,0,0,-0.0231138378578615,1.1605853521074,-4.5907025,-0.9698858,-0.13009262,0.89304686,3.581233,1.86293266,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417924_S01_GE1_107_Sep09_1_2.txt,GSM2266766,Non-demented control 73,Control,14113,0,0,-0.0231138382584142,1.61579511451081,-5.403222,-1.2273922,0.049794674,1.3049736,4.257765,2.5323658,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417924_S01_GE1_107_Sep09_1_4.txt,GSM2266767,Non-demented control 74,Control,14113,0,0,-0.0231138378484376,0.526493591110548,-5.5778027,-0.27770853,0.005883217,0.27504587,3.4972935,0.5527544,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417924_S01_GE1_107_Sep09_2_1.txt,GSM2266768,Non-demented control 75,Control,14113,0,0,-0.0231138380726281,0.919537977083074,-3.5354648,-0.6558528,0.233428,0.64365673,6.2753963,1.29950953,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417924_S01_GE1_107_Sep09_2_2.txt,GSM2266769,Probable AD 85,AD,14113,0,0,-0.0231138383769574,0.974283832075113,-5.361581,-0.6344013,0.057981014,0.5663471,6.089302,1.2007484,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417924_S01_GE1_107_Sep09_2_3.txt,GSM2266770,Probable AD 86,AD,14113,0,0,-0.0231138381030256,0.683745886025263,-3.560134,-0.4625244,0.035549164,0.40544796,3.6700459,0.86797236,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417924_S01_GE1_107_Sep09_2_4.txt,GSM2266771,Probable AD 87,AD,14113,0,0,-0.0231138383024871,1.0033668050009,-6.5661087,-0.5702648,-0.04671955,0.44561958,7.9771576,1.01588438,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417525_S01_GE1_107_Sep09_2_1.txt,GSM2266772,Probable AD 88,AD,14113,0,0,-0.023113837917452,1.14524485509118,-3.7845557,-0.86559534,-0.08289528,0.85586023,7.623749,1.72145557,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417919_S01_GE1_107_Sep09_1_1.txt,GSM2266773,Probable AD 89,AD,14113,0,0,-0.0231138379176646,1.06529687171362,-3.8876686,-0.64339924,-0.08440447,0.47520828,6.999195,1.11860752,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417919_S01_GE1_107_Sep09_1_2.txt,GSM2266774,Non-demented control 76,Control,14113,0,0,-0.0231138379480621,1.32126672611528,-5.0306487,-0.86186314,-0.1117754,0.66797924,9.117201,1.52984238,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417919_S01_GE1_107_Sep09_2_3.txt,GSM2266775,Non-demented control 77,Control,14113,0,0,-0.0231138381046553,1.02467492046462,-3.7854884,-0.5856123,-0.026328087,0.48804188,10.644406,1.07365418,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800417919_S01_GE1_107_Sep09_2_4.txt,GSM2266776,Non-demented control 78,Control,14113,0,0,-0.0231138381349111,0.681211764593557,-3.3335617,-0.40493107,-0.003360748,0.34478664,6.292038,0.74971771,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416965_S01_GE1_107_Sep09_1_1.txt,GSM2266777,Probable AD 90,AD,14113,0,0,-0.0231138381998158,0.810216764147126,-7.4966526,-0.41298294,0.09072876,0.49666786,2.7670546,0.9096508,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416965_S01_GE1_107_Sep09_1_3.txt,GSM2266778,Non-demented control 79,Control,14113,0,0,-0.0231138380341529,0.89097287183225,-8.588023,-0.5477333,0.085597515,0.598258,4.305006,1.1459913,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416966_S01_GE1_107_Sep09_1_1.txt,GSM2266779,Non-demented control 80,Control,14113,0,0,-0.0231138384650322,0.670778673714749,-7.022134,-0.37727833,0.02770853,0.37766743,3.1019735,0.75494576,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416966_S01_GE1_107_Sep09_1_2.txt,GSM2266780,Non-demented control 81,Control,14113,0,0,-0.0231138380855948,1.09752761254126,-3.8258448,-0.74944687,0.23473835,0.7784858,4.4563923,1.52793267,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416966_S01_GE1_107_Sep09_1_4.txt,GSM2266781,Non-demented control 82,Control,14113,0,0,-0.0231138382917169,0.801812497294999,-4.229395,-0.4904704,0.14078283,0.559844,2.9763002,1.0503144,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416966_S01_GE1_107_Sep09_2_2.txt,GSM2266782,Non-demented control 83,Control,14113,0,0,-0.0231138379800893,0.702057494711077,-3.7599454,-0.43667126,0.077646255,0.4369917,4.8816376,0.87366296,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416966_S01_GE1_107_Sep09_2_3.txt,GSM2266783,Non-demented control 84,Control,14113,0,0,-0.0231138381931552,1.31642872168899,-5.1215115,-0.902575,0.338377,0.9547868,4.644203,1.8573618,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416965_S01_GE1_107_Sep09_1_2.txt,GSM2266784,Non-demented control 85,Control,14113,0,0,-0.0231138383933253,0.934088112431395,-9.284407,-0.578455,0.04866886,0.6295624,3.4147234,1.2080174,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416965_S01_GE1_107_Sep09_1_4.txt,GSM2266785,Non-demented control 86,Control,14113,0,0,-0.02311383754177,0.914183785436628,-9.225692,-0.5585642,0.042016506,0.6055522,3.4056578,1.1641164,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416965_S01_GE1_107_Sep09_2_1.txt,GSM2266786,Non-demented control 87,Control,14113,0,0,-0.0231138380037554,0.772634101159122,-6.9902945,-0.4642172,0.08797932,0.50280523,3.9867282,0.96702243,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416965_S01_GE1_107_Sep09_2_2.txt,GSM2266787,Non-demented control 88,Control,14113,0,0,-0.023113838459718,0.778898589851411,-6.9902945,-0.4673109,0.09226608,0.50444317,3.915403,0.97175407,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416965_S01_GE1_107_Sep09_2_3.txt,GSM2266788,Non-demented control 89,Control,14113,0,0,-0.0231138381934387,0.765917516920165,-5.3542647,-0.454803,0.060014725,0.49086475,3.3922625,0.94566775,0.700824544627477,0.739185284892707,pass
GSE85426,US81403231_252800416965_S01_GE1_107_Sep09_2_4.txt,GSM2266789,Non-demented control 90,Control,14113,0,0,-0.0231138378451074,0.750098204448593,-7.4966526,-0.40229034,0.06517124,0.45923233,9.611462,0.86152267,0.700824544627477,0.739185284892707,pass
