dataset_accession,gene_id,probe_id,probe_variance,gene_symbol,gene_symbol_raw,gene_title,is_annotated_gene,probes_per_gene,platform_probe_id
GSE63061,283742,ILMN_2313330,0.00214336375396038,FAM98B,FAM98B,family with sequence similarity 98 member B,TRUE,1,
GSE63061,283748,ILMN_1662351,0.002624822376164,PLA2G4D,PLA2G4D,phospholipase A2 group IVD,TRUE,1,
GSE63061,283767,ILMN_1728933,0.00659271735300699,GOLGA6L1,GOLGA6L1,golgin A6 family-like 1,TRUE,2,
GSE63061,283788,ILMN_3250345,0.0264737024394767,LOC283788,LOC283788,FSHD region gene 1 pseudogene,TRUE,2,
GSE63061,283796,ILMN_3241725,0.0111453271043877,GOLGA8IP,GOLGA8IP,"golgin A8 family member I, pseudogene",TRUE,2,
GSE63061,2838,ILMN_2192779,0.00303439011263148,GPR15,GPR15,G protein-coupled receptor 15,TRUE,1,
GSE63061,283807,ILMN_2199362,0.000526189315166021,FBXL22,FBXL22,F-box and leucine rich repeat protein 22,TRUE,1,
GSE63061,283820,ILMN_1799856,0.0402732669263508,NOMO2,NOMO2,NODAL modulator 2,TRUE,1,
GSE63061,283848,ILMN_1699852,0.00903740515040098,CES4A,CES4A,carboxylesterase 4A,TRUE,1,
GSE63061,283849,ILMN_1659543,0.00170324238941807,EXOC3L1,EXOC3L1,exocyst complex component 3 like 1,TRUE,1,
GSE63061,283860,ILMN_3246915,0.00244937843665376,LINC00304,LINC00304,long intergenic non-protein coding RNA 304,TRUE,1,
GSE63061,283870,ILMN_1759411,0.0164872102937708,BRICD5,BRICD5,BRICHOS domain containing 5,TRUE,1,
GSE63061,283871,ILMN_2057566,0.0108517217230147,PGP,PGP,phosphoglycolate phosphatase,TRUE,2,
GSE63061,283876,ILMN_1790412,0.0168577764729618,LINC00921,LINC00921,long intergenic non-protein coding RNA 921,TRUE,1,
GSE63061,283897,ILMN_1751061,0.0161868934080851,C16orf54,C16orf54,chromosome 16 open reading frame 54,TRUE,2,
GSE63061,283899,ILMN_1724406,0.0238405155543315,INO80E,INO80E,INO80 complex subunit E,TRUE,1,
GSE63061,283922,ILMN_3199507,0.00641312587483328,LOC283922,LOC283922,pyruvate dehydrogenase phosphatase regulatory subunit pseudogene,TRUE,1,
GSE63061,283927,ILMN_3226181,0.0323848703028849,NUDT7,NUDT7,nudix hydrolase 7,TRUE,2,
GSE63061,283932,ILMN_3239236,0.00857505214129624,FBXL19-AS1,FBXL19-AS1,FBXL19 antisense RNA 1 (head to head),TRUE,1,
GSE63061,283933,ILMN_1780400,0.000941431121510438,ZNF843,ZNF843,zinc finger protein 843,TRUE,1,
GSE63061,283948,ILMN_1684312,0.00627399312268263,NHLRC4,NHLRC4,NHL repeat containing 4,TRUE,1,
GSE63061,283953,ILMN_1667418,0.0398949469812156,TMEM114,TMEM114,transmembrane protein 114,TRUE,1,
GSE63061,283970,ILMN_1660277,0.0184338823272301,PDXDC2P,PDXDC2P,"pyridoxal dependent decarboxylase domain containing 2, pseudogene",TRUE,4,
GSE63061,283971,ILMN_1730964,0.00127542838403782,CLEC18C,CLEC18C,C-type lectin domain family 18 member C,TRUE,1,
GSE63061,283985,ILMN_1704790,0.00329475458082187,FADS6,FADS6,fatty acid desaturase 6,TRUE,1,
GSE63061,283987,ILMN_1654013,0.00363408663130654,HID1,HID1,HID1 domain containing,TRUE,1,
GSE63061,283989,ILMN_1657509,0.0285016926294193,TSEN54,TSEN54,tRNA splicing endonuclease subunit 54,TRUE,1,
GSE63061,283991,ILMN_1775498,0.0464653708080959,UBALD2,UBALD2,UBA like domain containing 2,TRUE,1,
GSE63061,284,ILMN_2086890,0.0206520410380638,ANGPT1,ANGPT1,angiopoietin 1,TRUE,2,
GSE63061,284001,ILMN_2140342,0.00419264462895372,CCDC57,CCDC57,coiled-coil domain containing 57,TRUE,1,
GSE63061,284004,ILMN_1741180,0.0459787227531016,HEXDC,HEXDC,hexosaminidase D,TRUE,1,
GSE63061,284013,ILMN_1735910,0.00592200838047334,VMO1,VMO1,vitelline membrane outer layer 1 homolog,TRUE,1,
GSE63061,284018,ILMN_2398926,0.0114190498309782,C17orf58,C17orf58,chromosome 17 open reading frame 58,TRUE,3,
GSE63061,284021,ILMN_1747347,0.0479534508154189,MILR1,MILR1,mast cell immunoglobulin like receptor 1,TRUE,1,
GSE63061,284023,ILMN_1739325,0.0137949629154221,LOC284023,LOC284023,uncharacterized LOC284023,TRUE,1,
GSE63061,284047,ILMN_1708686,0.00934478853295667,CCDC144B,CCDC144B,coiled-coil domain containing 144B (pseudogene),TRUE,1,
GSE63061,284058,ILMN_1678235,0.0545778191803314,KANSL1,KANSL1,KAT8 regulatory NSL complex subunit 1,TRUE,2,
GSE63061,284083,ILMN_1688703,0.00210743973378574,C17orf47,C17orf47,chromosome 17 open reading frame 47,TRUE,2,
GSE63061,284086,ILMN_1755138,0.0127120037899177,NEK8,NEK8,NIMA related kinase 8,TRUE,1,
GSE63061,284098,ILMN_1743397,0.00298227930067242,PIGW,PIGW,phosphatidylinositol glycan anchor biosynthesis class W,TRUE,1,
GSE63061,284099,ILMN_1806330,0.00249216648324198,C17orf78,C17orf78,chromosome 17 open reading frame 78,TRUE,1,
GSE63061,2841,ILMN_1780368,0.049053611816606,GPR18,GPR18,G protein-coupled receptor 18,TRUE,1,
GSE63061,284100,ILMN_1709767,0.000734343346310965,YWHAEP7,YWHAEP7,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 7,TRUE,1,
GSE63061,284106,ILMN_3246724,0.00189331360434532,CISD3,CISD3,CDGSH iron sulfur domain 3,TRUE,1,
GSE63061,284110,ILMN_2115974,0.0362643587298157,GSDMA,GSDMA,gasdermin A,TRUE,2,
GSE63061,284114,ILMN_1755224,0.00265317567328955,TMEM102,TMEM102,transmembrane protein 102,TRUE,1,
GSE63061,284119,ILMN_1757552,0.00451644400265837,PTRF,PTRF,polymerase I and transcript release factor,TRUE,1,
GSE63061,284129,ILMN_1667877,0.000576679564424826,SLC26A11,SLC26A11,solute carrier family 26 member 11,TRUE,1,
GSE63061,284131,ILMN_1678705,0.000551896671936944,ENDOV,ENDOV,endonuclease V,TRUE,1,
GSE63061,284161,ILMN_2106265,0.0244039925051223,GDPD1,GDPD1,glycerophosphodiester phosphodiesterase domain containing 1,TRUE,2,
GSE63061,284184,ILMN_3245824,0.00107513417477392,C17orf89,C17orf89,chromosome 17 open reading frame 89,TRUE,1,
GSE63061,284186,ILMN_1783973,0.00233252274100126,TMEM105,TMEM105,transmembrane protein 105,TRUE,1,
GSE63061,284194,ILMN_2113333,0.0499835548404223,LGALS9B,LGALS9B,galectin 9B,TRUE,2,
GSE63061,2842,ILMN_1805973,0.0103044055394958,GPR19,GPR19,G protein-coupled receptor 19,TRUE,2,
GSE63061,284207,ILMN_2342066,0.0168858112286218,METRNL,METRNL,"meteorin like, glial cell differentiation regulator",TRUE,2,
GSE63061,284215,ILMN_1864588,0.000700421865617096,DLGAP1-AS5,DLGAP1-AS5,DLGAP1 antisense RNA 5,TRUE,1,
GSE63061,284252,ILMN_1692365,0.00208502540594181,KCTD1,KCTD1,potassium channel tetramerization domain containing 1,TRUE,1,
GSE63061,284254,ILMN_1746670,0.00445019145983019,DYNAP,DYNAP,dynactin associated protein,TRUE,1,
GSE63061,284273,ILMN_1795063,0.0187681999252639,ZADH2,ZADH2,zinc binding alcohol dehydrogenase domain containing 2,TRUE,1,
GSE63061,284276,ILMN_3242130,0.00119815079018107,LINC00908,LINC00908,long intergenic non-protein coding RNA 908,TRUE,1,
GSE63061,284297,ILMN_1820146,0.00225795777146865,SSC5D,SSC5D,scavenger receptor cysteine rich family member with 5 domains,TRUE,2,
GSE63061,2843,ILMN_1704464,0.00335771465104287,GPR20,GPR20,G protein-coupled receptor 20,TRUE,1,
GSE63061,284307,ILMN_1719646,0.00676929685461134,ZIK1,ZIK1,zinc finger protein interacting with K protein 1,TRUE,1,
GSE63061,284309,ILMN_1701464,0.00652689325068224,ZNF776,ZNF776,zinc finger protein 776,TRUE,1,
GSE63061,284325,ILMN_1729546,0.00856251616252285,C19orf54,C19orf54,chromosome 19 open reading frame 54,TRUE,1,
GSE63061,284338,ILMN_1779778,0.00300988300887768,PRR19,PRR19,proline rich 19,TRUE,1,
GSE63061,284339,ILMN_1789112,0.0320138474175937,TMEM145,TMEM145,transmembrane protein 145,TRUE,1,
GSE63061,284340,ILMN_1796337,0.00582116295625174,CXCL17,CXCL17,C-X-C motif chemokine ligand 17,TRUE,1,
GSE63061,284346,ILMN_1771852,0.00197881030418148,ZNF575,ZNF575,zinc finger protein 575,TRUE,1,
GSE63061,284348,ILMN_1718033,0.00206737085956583,LYPD5,LYPD5,LY6/PLAUR domain containing 5,TRUE,2,
GSE63061,284349,ILMN_1667589,0.00282345160481361,ZNF283,ZNF283,zinc finger protein 283,TRUE,1,
GSE63061,284352,ILMN_3283073,0.0029014527454813,PPP1R37,PPP1R37,protein phosphatase 1 regulatory subunit 37,TRUE,1,
GSE63061,284358,ILMN_1718770,0.00234313477642043,MAMSTR,MAMSTR,MEF2 activating motif and SAP domain containing transcriptional regulator,TRUE,1,
GSE63061,284361,ILMN_1786707,0.00426774890741652,EMC10,EMC10,ER membrane protein complex subunit 10,TRUE,1,
GSE63061,284369,ILMN_1699309,0.00260023661978745,SIGLECL1,SIGLECL1,SIGLEC family like 1,TRUE,1,
GSE63061,284370,ILMN_1672135,0.0171365824103713,ZNF615,ZNF615,zinc finger protein 615,TRUE,1,
GSE63061,284371,ILMN_3235593,0.00721571315299612,ZNF841,ZNF841,zinc finger protein 841,TRUE,1,
GSE63061,284379,ILMN_2083137,0.000951614404613945,LOC284379,LOC284379,solute carrier family 7 member 3 pseudogene,TRUE,1,
GSE63061,284390,ILMN_1727183,0.0162263766988112,ZNF763,ZNF763,zinc finger protein 763,TRUE,1,
GSE63061,284391,ILMN_3238123,0.00467076934790817,ZNF844,ZNF844,zinc finger protein 844,TRUE,1,
GSE63061,2844,ILMN_1789696,0.00163564798376036,GPR21,GPR21,G protein-coupled receptor 21,TRUE,1,
GSE63061,284406,ILMN_1740490,0.0155960616783764,ZFP82,ZFP82,ZFP82 zinc finger protein,TRUE,1,
GSE63061,284415,ILMN_1763455,0.0601177633928165,VSTM1,VSTM1,V-set and transmembrane domain containing 1,TRUE,1,
GSE63061,284417,ILMN_1776313,0.00485935354081163,TMEM150B,TMEM150B,transmembrane protein 150B,TRUE,1,
GSE63061,284418,ILMN_3232949,0.00139169845951107,FAM71E2,FAM71E2,family with sequence similarity 71 member E2,TRUE,1,
GSE63061,284422,ILMN_1774375,0.304924219966675,SMIM24,SMIM24,small integral membrane protein 24,TRUE,1,
GSE63061,284439,ILMN_2222880,0.0389027951783699,SLC25A42,SLC25A42,solute carrier family 25 member 42,TRUE,2,
GSE63061,284443,ILMN_2278653,0.0516255530719268,ZNF493,ZNF493,zinc finger protein 493,TRUE,4,
GSE63061,284459,ILMN_1675150,0.00570056849652334,HKR1,HKR1,"HKR1, GLI-Kruppel zinc finger family member",TRUE,1,
GSE63061,284467,ILMN_1714271,0.00143731548777649,FAM19A3,FAM19A3,"family with sequence similarity 19 member A3, C-C motif chemokine like",TRUE,1,
GSE63061,284485,ILMN_3249820,0.00289147099730079,RIIAD1,RIIAD1,regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1,TRUE,1,
GSE63061,284486,ILMN_3307695,0.00523501901882753,THEM5,THEM5,thioesterase superfamily member 5,TRUE,1,
GSE63061,2845,ILMN_1684865,0.00237382359747549,GPR22,GPR22,G protein-coupled receptor 22,TRUE,1,
GSE63061,284521,ILMN_1701454,0.00158542112906251,OR2L13,OR2L13,olfactory receptor family 2 subfamily L member 13,TRUE,1,
GSE63061,284525,ILMN_1753129,0.00250109204626907,SLC9C2,SLC9C2,solute carrier family 9 member C2 (putative),TRUE,2,
GSE63061,284565,ILMN_1675427,0.0024060028587986,NBPF15,NBPF15,neuroblastoma breakpoint family member 15,TRUE,1,
GSE63061,284573,ILMN_1809448,0.00139474108204408,LINC00303,LINC00303,long intergenic non-protein coding RNA 303,TRUE,1,
GSE63061,2846,ILMN_1670692,0.00188076225612033,LPAR4,LPAR4,lysophosphatidic acid receptor 4,TRUE,1,
GSE63061,284611,ILMN_1786789,0.0179460904789098,FAM102B,FAM102B,family with sequence similarity 102 member B,TRUE,1,
GSE63061,284613,ILMN_3256325,0.0245075780995595,CYB561D1,CYB561D1,cytochrome b561 family member D1,TRUE,2,
GSE63061,284615,ILMN_2119793,0.00553841524462491,ANKRD34A,ANKRD34A,ankyrin repeat domain 34A,TRUE,1,
GSE63061,284618,ILMN_2114185,0.00344884874034815,RUSC1-AS1,RUSC1-AS1,RUSC1 antisense RNA 1,TRUE,1,
GSE63061,284648,ILMN_3286751,0.0247196940534254,LOC284648,LOC284648,uncharacterized LOC284648,TRUE,1,
GSE63061,284656,ILMN_1663263,0.0239292806942566,EPHA10,EPHA10,EPH receptor A10,TRUE,2,
GSE63061,284677,ILMN_3244105,0.00337540399263435,C1orf204,C1orf204,chromosome 1 open reading frame 204,TRUE,1,
GSE63061,284680,ILMN_1710993,0.000920791687766653,C1orf111,C1orf111,chromosome 1 open reading frame 111,TRUE,1,
GSE63061,284688,ILMN_3292042,0.00188157785476186,LINC01142,LINC01142,long intergenic non-protein coding RNA 1142,TRUE,1,
GSE63061,284695,ILMN_1662021,0.00484774738206961,ZNF326,ZNF326,zinc finger protein 326,TRUE,2,
GSE63061,284697,ILMN_1796773,0.00158964209849157,BTBD8,BTBD8,BTB domain containing 8,TRUE,1,
GSE63061,2847,ILMN_1685096,0.00202268378501,MCHR1,MCHR1,melanin concentrating hormone receptor 1,TRUE,1,
GSE63061,284723,ILMN_1709399,0.00169016992596662,SLC25A34,SLC25A34,solute carrier family 25 member 34,TRUE,1,
GSE63061,284756,ILMN_1691228,0.00390910976010972,C20orf197,C20orf197,chromosome 20 open reading frame 197,TRUE,1,
GSE63061,284759,ILMN_1697353,0.00820807872244425,SIRPB2,SIRPB2,signal regulatory protein beta 2,TRUE,1,
GSE63061,284805,ILMN_1773383,0.0035266291392219,C20orf203,C20orf203,chromosome 20 open reading frame 203,TRUE,1,
GSE63061,284827,ILMN_1761119,0.00237197735101744,KRTAP13-4,KRTAP13-4,keratin associated protein 13-4,TRUE,1,
GSE63061,284835,ILMN_1839647,0.00230090421803159,LINC00323,LINC00323,long intergenic non-protein coding RNA 323,TRUE,1,
GSE63061,284837,ILMN_3256375,0.00149126042945083,AATBC,AATBC,apoptosis associated transcript in bladder cancer,TRUE,1,
GSE63061,284904,ILMN_1742947,0.00427580841704523,SEC14L4,SEC14L4,SEC14 like lipid binding 4,TRUE,1,
GSE63061,284992,ILMN_2235602,0.000927847668872539,CCDC150,CCDC150,coiled-coil domain containing 150,TRUE,1,
GSE63061,284996,ILMN_1665877,0.108299523970034,RNF149,RNF149,ring finger protein 149,TRUE,2,
GSE63061,2850,ILMN_1744034,0.012013140237522,GPR27,GPR27,G protein-coupled receptor 27,TRUE,1,
GSE63061,285016,ILMN_3247082,0.00245370799843113,FAM150B,FAM150B,family with sequence similarity 150 member B,TRUE,2,
GSE63061,285093,ILMN_1717029,0.0303464423573876,RTP5,RTP5,receptor transporter protein 5 (putative),TRUE,1,
GSE63061,28511,ILMN_1653404,0.0281470667145079,NKIRAS2,NKIRAS2,NFKB inhibitor interacting Ras like 2,TRUE,3,
GSE63061,28512,ILMN_1664216,0.0106101967680334,NKIRAS1,NKIRAS1,NFKB inhibitor interacting Ras like 1,TRUE,1,
GSE63061,285126,ILMN_1725554,0.00137858505058045,DNAJC5G,DNAJC5G,DnaJ heat shock protein family (Hsp40) member C5 gamma,TRUE,1,
GSE63061,28513,ILMN_2100731,0.00125024232150254,CDH19,CDH19,cadherin 19,TRUE,1,
GSE63061,28514,ILMN_1743373,0.00214306233915994,DLL1,DLL1,delta like canonical Notch ligand 1,TRUE,1,
GSE63061,285147,ILMN_1902594,0.00193961565699532,LOC285147,LOC285147,uncharacterized LOC285147,TRUE,1,
GSE63061,285148,ILMN_2217329,0.0525940464235424,IAH1,IAH1,isoamyl acetate-hydrolyzing esterase 1 homolog,TRUE,1,
GSE63061,285172,ILMN_1779486,0.103737489414024,FAM126B,FAM126B,family with sequence similarity 126 member B,TRUE,2,
GSE63061,285175,ILMN_2073520,0.00507385563113311,UNC80,UNC80,"unc-80 homolog, NALCN activator",TRUE,1,
GSE63061,285189,ILMN_1663802,0.03871000240612,PLGLA,PLGLA,plasminogen-like A (pseudogene),TRUE,1,
GSE63061,285193,ILMN_1741780,0.0178521063897805,DUSP28,DUSP28,dual specificity phosphatase 28,TRUE,1,
GSE63061,285195,ILMN_1758315,0.0133672956631794,SLC9A9,SLC9A9,solute carrier family 9 member A9,TRUE,1,
GSE63061,2852,ILMN_1795298,0.0325783181810013,GPER1,GPER1,G protein-coupled estrogen receptor 1,TRUE,3,
GSE63061,285203,ILMN_2136455,0.00688087552370274,EOGT,EOGT,EGF domain specific O-linked N-acetylglucosamine transferase,TRUE,2,
GSE63061,285205,ILMN_3244060,0.0156841900720412,LINC00636,LINC00636,long intergenic non-protein coding RNA 636,TRUE,1,
GSE63061,285220,ILMN_1671636,0.00110099928822215,EPHA6,EPHA6,EPH receptor A6,TRUE,2,
GSE63061,285237,ILMN_2078264,0.0249280488142287,C3orf38,C3orf38,chromosome 3 open reading frame 38,TRUE,2,
GSE63061,285268,ILMN_1785926,0.0194595702925655,ZNF621,ZNF621,zinc finger protein 621,TRUE,1,
GSE63061,285282,ILMN_1662306,0.0113701679216307,RABL3,RABL3,"RAB, member of RAS oncogene family like 3",TRUE,1,
GSE63061,285311,ILMN_1794112,0.00052286648691477,C3orf56,C3orf56,chromosome 3 open reading frame 56,TRUE,1,
GSE63061,285331,ILMN_1683533,0.0176818625160203,CCDC66,CCDC66,coiled-coil domain containing 66,TRUE,1,
GSE63061,285343,ILMN_1671387,0.00340471545877905,TCAIM,TCAIM,"T-cell activation inhibitor, mitochondrial",TRUE,3,
GSE63061,285359,ILMN_1675878,0.0176990498585682,PDCL3P4,PDCL3P4,phosducin-like 3 pseudogene 4,TRUE,2,
GSE63061,285362,ILMN_1753472,0.0204825437399794,SUMF1,SUMF1,sulfatase modifying factor 1,TRUE,1,
GSE63061,285367,ILMN_1795383,0.0207588991593161,RPUSD3,RPUSD3,RNA pseudouridylate synthase domain containing 3,TRUE,1,
GSE63061,285368,ILMN_1784985,0.00918768117358168,PRRT3,PRRT3,proline rich transmembrane protein 3,TRUE,1,
GSE63061,285381,ILMN_2349610,0.032019065756143,DPH3,DPH3,diphthamide biosynthesis 3,TRUE,3,
GSE63061,285382,ILMN_2135339,0.000592817584076132,C3orf70,C3orf70,chromosome 3 open reading frame 70,TRUE,1,
GSE63061,2854,ILMN_1651457,0.00182908470442814,GPR32,GPR32,G protein-coupled receptor 32,TRUE,1,
GSE63061,285422,ILMN_1857510,0.00259622747720723,LOC285422,LOC285422,uncharacterized LOC285422,TRUE,1,
GSE63061,285429,ILMN_1762879,0.00388188888645457,DCAF4L1,DCAF4L1,DDB1 and CUL4 associated factor 4 like 1,TRUE,1,
GSE63061,285440,ILMN_2054607,0.0679479387160151,CYP4V2,CYP4V2,cytochrome P450 family 4 subfamily V member 2,TRUE,1,
GSE63061,285464,ILMN_2140700,0.087713474044136,CRIPAK,CRIPAK,cysteine rich PAK1 inhibitor,TRUE,1,
GSE63061,285489,ILMN_1654212,0.00112818526482027,DOK7,DOK7,docking protein 7,TRUE,1,
GSE63061,285498,ILMN_1787259,0.002444085034406,RNF212,RNF212,ring finger protein 212,TRUE,1,
GSE63061,285512,ILMN_3245879,0.0185027684559749,FAM13A-AS1,FAM13A-AS1,FAM13A antisense RNA 1,TRUE,1,
GSE63061,285513,ILMN_1776435,0.0126219616060492,GPRIN3,GPRIN3,GPRIN family member 3,TRUE,1,
GSE63061,285521,ILMN_1752006,0.00213865733556107,COX18,COX18,"COX18, cytochrome c oxidase assembly factor",TRUE,1,
GSE63061,285527,ILMN_1747223,0.0209236609321514,FRYL,FRYL,FRY like transcription coactivator,TRUE,4,
GSE63061,285533,ILMN_1741281,0.0118497154748487,RNF175,RNF175,ring finger protein 175,TRUE,1,
GSE63061,285548,ILMN_1849228,0.00127726320228138,LINC01096,LINC01096,long intergenic non-protein coding RNA 1096,TRUE,1,
GSE63061,285550,ILMN_1675803,0.01645150865966,FAM200B,FAM200B,family with sequence similarity 200 member B,TRUE,1,
GSE63061,285555,ILMN_1805995,0.00281539722959019,STPG2,STPG2,sperm tail PG-rich repeat containing 2,TRUE,2,
GSE63061,285590,ILMN_1764723,0.00153850286883865,SH3PXD2B,SH3PXD2B,SH3 and PX domains 2B,TRUE,1,
GSE63061,285596,ILMN_1745669,0.0332592472219831,FAM153A,FAM153A,family with sequence similarity 153 member A,TRUE,2,
GSE63061,285600,ILMN_1791650,0.00346920933470529,KIAA0825,KIAA0825,KIAA0825,TRUE,1,
GSE63061,285605,ILMN_2054554,0.0573290113680006,DTWD2,DTWD2,DTW domain containing 2,TRUE,1,
GSE63061,285613,ILMN_1652540,0.00694285915481935,RELL2,RELL2,RELT like 2,TRUE,1,
GSE63061,285622,ILMN_1747269,0.00108044573139341,NBPF22P,NBPF22P,"neuroblastoma breakpoint family member 22, pseudogene",TRUE,2,
GSE63061,285636,ILMN_1783023,0.0208251380710356,C5orf51,C5orf51,chromosome 5 open reading frame 51,TRUE,2,
GSE63061,285643,ILMN_3238717,0.000708571379811031,KIF4B,KIF4B,kinesin family member 4B,TRUE,1,
GSE63061,285671,ILMN_1755179,0.00274218384517077,RNF180,RNF180,ring finger protein 180,TRUE,1,
GSE63061,285672,ILMN_1728001,0.00140110355127119,SREK1IP1,SREK1IP1,SREK1 interacting protein 1,TRUE,1,
GSE63061,285676,ILMN_1706506,0.0013015862586874,ZNF454,ZNF454,zinc finger protein 454,TRUE,1,
GSE63061,2857,ILMN_1701947,0.014748480001389,GPR34,GPR34,G protein-coupled receptor 34,TRUE,1,
GSE63061,285704,ILMN_1776213,0.00625498913626246,RGMB,RGMB,repulsive guidance molecule family member b,TRUE,1,
GSE63061,285753,ILMN_1734766,0.00279322229742313,CEP57L1,CEP57L1,centrosomal protein 57 like 1,TRUE,1,
GSE63061,285761,ILMN_1695604,0.00253493754922619,DCBLD1,DCBLD1,"discoidin, CUB and LCCL domain containing 1",TRUE,1,
GSE63061,285782,ILMN_1745724,0.00145852028933914,CAGE1,CAGE1,cancer antigen 1,TRUE,1,
GSE63061,285796,ILMN_1893532,0.0019155527894974,PACRG-AS1,PACRG-AS1,PACRG antisense RNA 1,TRUE,1,
GSE63061,285834,ILMN_1667229,0.00306800179046955,HCG22,HCG22,HLA complex group 22,TRUE,1,
GSE63061,285848,ILMN_1808241,0.00237170202526424,PNPLA1,PNPLA1,patatin like phospholipase domain containing 1,TRUE,1,
GSE63061,285852,ILMN_2205322,0.0132154574284235,TREML4,TREML4,triggering receptor expressed on myeloid cells like 4,TRUE,1,
GSE63061,285855,ILMN_2220320,0.0592150846733395,RPL7L1,RPL7L1,ribosomal protein L7 like 1,TRUE,2,
GSE63061,285877,ILMN_1737131,0.004896678526978,POM121L12,POM121L12,POM121 transmembrane nucleoporin like 12,TRUE,1,
GSE63061,285888,ILMN_3246547,0.0018255872629671,CNPY1,CNPY1,canopy FGF signaling regulator 1,TRUE,1,
GSE63061,2859,ILMN_1710221,0.00422605206121466,GPR35,GPR35,G protein-coupled receptor 35,TRUE,1,
GSE63061,285955,ILMN_1718311,0.00377437003361175,SPDYE1,SPDYE1,speedy/RINGO cell cycle regulator family member E1,TRUE,4,
GSE63061,285958,ILMN_3248773,0.0225108165327815,SNHG15,SNHG15,small nucleolar RNA host gene 15,TRUE,2,
GSE63061,285966,ILMN_1778202,0.0522290965120196,TCAF2,TCAF2,TRPM8 channel associated factor 2,TRUE,5,
GSE63061,285971,ILMN_1691702,0.00505301004601322,ZNF775,ZNF775,zinc finger protein 775,TRUE,1,
GSE63061,285973,ILMN_1734655,0.00242316610127255,ATG9B,ATG9B,autophagy related 9B,TRUE,1,
GSE63061,285989,ILMN_1789364,0.0144254084161976,ZNF789,ZNF789,zinc finger protein 789,TRUE,2,
GSE63061,286,ILMN_1684694,0.00995379039130069,ANK1,ANK1,ankyrin 1,TRUE,1,
GSE63061,286002,ILMN_3274543,0.00716370280210408,SLC26A4-AS1,SLC26A4-AS1,SLC26A4 antisense RNA 1,TRUE,1,
GSE63061,286006,ILMN_1804895,0.0313028750131995,LSMEM1,LSMEM1,leucine rich single-pass membrane protein 1,TRUE,1,
GSE63061,286016,ILMN_1684114,0.0301696826424404,TPI1P2,TPI1P2,triosephosphate isomerase 1 pseudogene 2,TRUE,1,
GSE63061,286042,ILMN_3233739,0.00098376877363366,FAM86B3P,FAM86B3P,"family with sequence similarity 86, member A pseudogene",TRUE,1,
GSE63061,286046,ILMN_1731175,0.0098695279289413,XKR6,XKR6,XK related 6,TRUE,2,
GSE63061,286053,ILMN_1693210,0.0115872532698443,NSMCE2,NSMCE2,"NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase",TRUE,1,
GSE63061,286075,ILMN_1782021,0.00749220324521596,ZNF707,ZNF707,zinc finger protein 707,TRUE,1,
GSE63061,286076,ILMN_3244769,0.000636543427415587,BREA2,BREA2,breast cancer estrogen-induced apoptosis 2,TRUE,1,
GSE63061,286077,ILMN_1751328,0.00108401679664146,FAM83H,FAM83H,family with sequence similarity 83 member H,TRUE,1,
GSE63061,286083,ILMN_1840957,0.00177935169795832,LOC286083,LOC286083,uncharacterized LOC286083,TRUE,1,
GSE63061,286097,ILMN_1773048,0.00144065951306614,MICU3,MICU3,mitochondrial calcium uptake family member 3,TRUE,1,
GSE63061,2861,ILMN_2218935,0.000700469522833662,GPR37,GPR37,G protein-coupled receptor 37,TRUE,1,
GSE63061,286101,ILMN_3243961,0.0228477953971784,ZNF252P,ZNF252P,"zinc finger protein 252, pseudogene",TRUE,1,
