probe_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,gene_symbol_raw,gene_id,gene_title,is_annotated_gene,abs_logFC,direction,main_candidate,nominal_candidate
ILMN_1744147,-0.315623263353229,8.6801970568996,-5.5542197862652,7.19288950927639e-08,5.45833488662356e-06,7.53275218517818,CEBPZ,CEBPZ,10153,CCAAT/enhancer binding protein zeta,TRUE,0.315623263353229,AD_down,TRUE,TRUE
ILMN_1806778,-0.319656730332649,9.60015288629317,-5.55320168008153,7.2302418688074e-08,5.47583653945528e-06,7.52776034034962,UBE2E1,UBE2E1,7324,ubiquitin conjugating enzyme E2 E1,TRUE,0.319656730332649,AD_down,TRUE,TRUE
ILMN_1655316,-0.381236659183769,8.50432330083534,-5.5438354914937,7.58285599430848e-08,5.66452646030974e-06,7.4818705864718,PSMC6,PSMC6,5706,"proteasome 26S subunit, ATPase 6",TRUE,0.381236659183769,AD_down,TRUE,TRUE
ILMN_1803743,0.234128013915126,8.89621131164257,5.52982284204295,8.14188146312976e-08,6.02342049092778e-06,7.41332777486962,ZSWIM8,ZSWIM8,23053,zinc finger SWIM-type containing 8,TRUE,0.234128013915126,AD_up,TRUE,TRUE
ILMN_2364110,0.218699492843149,9.52481389920884,5.52857157626612,8.1937090228912e-08,6.05008318256718e-06,7.40721377019474,GBA,GBA,2629,glucosylceramidase beta,TRUE,0.218699492843149,AD_up,TRUE,TRUE
ILMN_1660629,0.269263723774575,9.31003999422892,5.52650511909883,8.28000638667024e-08,6.10204624519187e-06,7.3971188871049,NBEAL2,NBEAL2,23218,neurobeachin like 2,TRUE,0.269263723774575,AD_up,TRUE,TRUE
ILMN_1690392,-0.328891973862851,9.73806887681928,-5.52272157023083,8.4403116461563e-08,6.20824612099811e-06,7.37864341789772,COMMD3,COMMD3,23412,COMM domain containing 3,TRUE,0.328891973862851,AD_down,TRUE,TRUE
ILMN_1721106,0.208848200996031,10.7636590987831,5.51901183713878,8.60042300966319e-08,6.30182429400215e-06,7.36053795557942,C14orf159,C14orf159,80017,chromosome 14 open reading frame 159,TRUE,0.208848200996031,AD_up,TRUE,TRUE
ILMN_1732053,0.214818774120718,11.3319057308434,5.49702351208941,9.61196236354882e-08,7.0028445189338e-06,7.25341779609765,SNRNP70,SNRNP70,6625,small nuclear ribonucleoprotein U1 subunit 70,TRUE,0.214818774120718,AD_up,TRUE,TRUE
ILMN_1653469,-0.257195024354915,11.7677945329719,-5.49036297697613,9.94060452979504e-08,7.20120693366362e-06,7.22103555683698,RPL12,RPL12,6136,ribosomal protein L12,TRUE,0.257195024354915,AD_down,TRUE,TRUE
ILMN_1746012,0.285615920011688,10.4641547893574,5.46854133472001,1.10957985695322e-07,7.94488841873794e-06,7.11515766601912,MBD6,MBD6,114785,methyl-CpG binding domain protein 6,TRUE,0.285615920011688,AD_up,TRUE,TRUE
ILMN_1705892,-0.223526299008981,8.16470435836948,-5.46824571805215,1.11123119681737e-07,7.94488841873794e-06,7.11372560541318,SH2D1A,SH2D1A,4068,SH2 domain containing 1A,TRUE,0.223526299008981,AD_down,TRUE,TRUE
ILMN_1686367,-0.267073762072312,11.4582489103614,-5.45828510320878,1.16829219073294e-07,8.30636239949308e-06,7.06550862670552,HSPA8,HSPA8,3312,heat shock protein family A (Hsp70) member 8,TRUE,0.267073762072312,AD_down,TRUE,TRUE
ILMN_1742238,-0.218243021709242,9.46217145414056,-5.45624024937215,1.18035445702473e-07,8.37658213001881e-06,7.05561848210332,SET,SET,6418,SET nuclear proto-oncogene,TRUE,0.218243021709242,AD_down,TRUE,TRUE
ILMN_1713143,-0.35913716896785,8.75357858916466,-5.45104988768185,1.21151854946496e-07,8.53452460525665e-06,7.0305277929452,MRPL3,MRPL3,11222,mitochondrial ribosomal protein L3,TRUE,0.35913716896785,AD_down,TRUE,TRUE
ILMN_1799765,0.241141405437041,8.98790139363855,5.4254057199035,1.37762895070125e-07,9.48962300698441e-06,6.90683617362424,RAB24,RAB24,53917,"RAB24, member RAS oncogene family",TRUE,0.241141405437041,AD_up,TRUE,TRUE
ILMN_1704619,-0.329614271854177,9.65686680213655,-5.41930427250733,1.42030261210607e-07,9.71943512520154e-06,6.87747395044633,VPS29,VPS29,51699,"VPS29, retromer complex component",TRUE,0.329614271854177,AD_down,TRUE,TRUE
ILMN_1793017,0.215765044456504,9.15236813021285,5.4104523189438,1.48450820964487e-07,1.00511172455849e-05,6.83492149709298,DGKQ,DGKQ,1609,diacylglycerol kinase theta,TRUE,0.215765044456504,AD_up,TRUE,TRUE
ILMN_1741917,0.277341788405252,9.87066118163855,5.40810758483914,1.50198287257627e-07,1.01514969387774e-05,6.82365922236716,OSCAR,OSCAR,126014,"osteoclast associated, immunoglobulin-like receptor",TRUE,0.277341788405252,AD_up,TRUE,TRUE
ILMN_2122952,-0.222426159792895,8.9209889941004,-5.40643899812454,1.51454011470483e-07,1.02183461753025e-05,6.81564696957465,CISD1,CISD1,55847,CDGSH iron sulfur domain 1,TRUE,0.222426159792895,AD_down,TRUE,TRUE
ILMN_1723729,-0.230458316605828,9.58615614518072,-5.4028226453817,1.54210719429472e-07,1.03753533375623e-05,6.79828856723836,RSL1D1,RSL1D1,26156,ribosomal L1 domain containing 1,TRUE,0.230458316605828,AD_down,TRUE,TRUE
ILMN_1718621,0.224940890254319,11.0910375273494,5.37718987288288,1.75198654007244e-07,1.1676457076288e-05,6.67551398337161,"","","","",FALSE,0.224940890254319,AD_up,TRUE,TRUE
ILMN_1697585,-0.233571452187077,7.97636519378715,-5.37534577648385,1.76811349711416e-07,1.17430927966047e-05,6.66669895792129,ACTR6,ACTR6,64431,ARP6 actin-related protein 6 homolog,TRUE,0.233571452187077,AD_down,TRUE,TRUE
ILMN_2307450,-0.240421272311262,8.06829394942169,-5.36798028757557,1.83397817281367e-07,1.21384648598559e-05,6.6315147231053,ZNF302,ZNF302,55900,zinc finger protein 302,TRUE,0.240421272311262,AD_down,TRUE,TRUE
ILMN_1751258,-0.572115077397804,9.77860271013655,-5.36296332846656,1.88020128380879e-07,1.24229437238139e-05,6.60757098082081,NDUFA4,NDUFA4,4697,"NDUFA4, mitochondrial complex associated",TRUE,0.572115077397804,AD_down,TRUE,TRUE
ILMN_2340065,-0.265220459736284,9.11318437090361,-5.36151766326315,1.8937296849008e-07,1.24907932848138e-05,6.60067473489617,UBL5,UBL5,59286,ubiquitin like 5,TRUE,0.265220459736284,AD_down,TRUE,TRUE
ILMN_2381397,-0.278574729987995,9.60907580568675,-5.35801770716695,1.92687512641061e-07,1.26658162254387e-05,6.58398499832558,HSPD1,HSPD1,3329,heat shock protein family D (Hsp60) member 1,TRUE,0.278574729987995,AD_down,TRUE,TRUE
ILMN_1767509,0.23252743328657,11.085874981004,5.35750780915535,1.93175082425266e-07,1.26761224464059e-05,6.58155423920632,DEF8,DEF8,54849,differentially expressed in FDCP 8 homolog,TRUE,0.23252743328657,AD_up,TRUE,TRUE
ILMN_1695868,-0.235736004555624,9.37053234121285,-5.35171440062931,1.98799743714535e-07,1.3000689042028e-05,6.55394903603474,PRICKLE4,PRICKLE4,29964,prickle planar cell polarity protein 4,TRUE,0.235736004555624,AD_down,TRUE,TRUE
ILMN_1812478,-0.364759951316087,9.22387667748996,-5.32879178691812,2.22657658409797e-07,1.44621809925089e-05,6.4449558888165,ZNHIT3,ZNHIT3,9326,zinc finger HIT-type containing 3,TRUE,0.364759951316087,AD_down,TRUE,TRUE
ILMN_1736054,-0.212457430688011,7.9308104025502,-5.3252918421572,2.26537155592867e-07,1.46397249184314e-05,6.42834682228892,SUB1,SUB1,10923,"SUB1 homolog, transcriptional regulator",TRUE,0.212457430688011,AD_down,TRUE,TRUE
ILMN_1662617,-0.248938097325816,9.30276144388353,-5.32085965349606,2.31544375261125e-07,1.47887392479281e-05,6.4073261727882,PPP2R3C,PPP2R3C,55012,protein phosphatase 2 regulatory subunit B''gamma,TRUE,0.248938097325816,AD_down,TRUE,TRUE
ILMN_1741371,0.231330906710467,9.68948496703614,5.31516179700891,2.38139730936325e-07,1.51594531045546e-05,6.380323181736,TMEM8A,TMEM8A,58986,transmembrane protein 8A,TRUE,0.231330906710467,AD_up,TRUE,TRUE
ILMN_1793829,-0.447370436701963,9.17689206498795,-5.31385000874491,2.39683807818904e-07,1.51820874103075e-05,6.37410966868147,TMCO1,TMCO1,54499,transmembrane and coiled-coil domains 1,TRUE,0.447370436701963,AD_down,TRUE,TRUE
ILMN_1710482,0.222735891430411,9.31136578678313,5.31288171937405,2.40829797611551e-07,1.52295041321285e-05,6.36952397770271,APLP2,APLP2,334,amyloid beta precursor like protein 2,TRUE,0.222735891430411,AD_up,TRUE,TRUE
ILMN_1787509,0.301582902138301,10.4256140383815,5.30912832328856,2.45322559148131e-07,1.54880578446041e-05,6.3517546499005,HELZ2,HELZ2,85441,helicase with zinc finger 2,TRUE,0.301582902138301,AD_up,TRUE,TRUE
ILMN_1805827,-0.30844950766569,9.69250685514056,-5.30752380890406,2.4726789823023e-07,1.55851980197021e-05,6.34416159624634,PPA1,PPA1,5464,pyrophosphatase (inorganic) 1,TRUE,0.30844950766569,AD_down,TRUE,TRUE
ILMN_1662318,-0.237632521349972,9.2521863045261,-5.30652498984012,2.48486444929972e-07,1.56362849632289e-05,6.33943579767346,CCDC59,CCDC59,29080,coiled-coil domain containing 59,TRUE,0.237632521349972,AD_down,TRUE,TRUE
ILMN_1712888,-0.234823267530886,8.61746226453414,-5.30519799548733,2.50114392064735e-07,1.57129241519751e-05,6.33315836639795,HSPH1,HSPH1,10808,heat shock protein family H (Hsp110) member 1,TRUE,0.234823267530886,AD_down,TRUE,TRUE
ILMN_1659343,-0.283911615433346,10.0679437003133,-5.30203477783069,2.54036918612626e-07,1.59332287971736e-05,6.31819958715872,BOLA2,BOLA2,552900,bolA family member 2,TRUE,0.283911615433346,AD_down,TRUE,TRUE
ILMN_1679731,0.251622435989464,10.6412862770281,5.2853989522199,2.75670417120965e-07,1.70390995563059e-05,6.23964576533241,SLC15A4,SLC15A4,121260,solute carrier family 15 member 4,TRUE,0.251622435989464,AD_up,TRUE,TRUE
ILMN_1737015,-0.587798871361716,11.931282138759,-5.28448523105831,2.76909116265506e-07,1.70881016965004e-05,6.23533688525326,RPL39,RPL39,6170,ribosomal protein L39,TRUE,0.587798871361716,AD_down,TRUE,TRUE
ILMN_1660063,-0.254041112471941,9.91477098569879,-5.28398998493431,2.77582761965111e-07,1.71021328039019e-05,6.23300167601768,POLE4,POLE4,56655,"DNA polymerase epsilon 4, accessory subunit",TRUE,0.254041112471941,AD_down,TRUE,TRUE
ILMN_1666670,-0.397755788455287,8.98578380104819,-5.26822263409994,2.99882067770262e-07,1.8328677194724e-05,6.15874565892423,RBX1,RBX1,9978,ring-box 1,TRUE,0.397755788455287,AD_down,TRUE,TRUE
ILMN_1783333,-0.277249530188643,9.02874343886345,-5.25548595816031,3.19156936345337e-07,1.94447251424896e-05,6.09889151733078,CMC2,CMC2,56942,C-X9-C motif containing 2,TRUE,0.277249530188643,AD_down,TRUE,TRUE
ILMN_1654518,0.253275747433913,10.0400884074859,5.25174784413919,3.25038793332862e-07,1.97403116293216e-05,6.08134670637303,LRCH4,LRCH4,4034,leucine rich repeats and calponin homology domain containing 4,TRUE,0.253275747433913,AD_up,TRUE,TRUE
ILMN_2160819,-0.492985945046349,13.7049843143374,-5.23374800910161,3.54867274409352e-07,2.13824271854013e-05,5.99700400595554,RPS27,RPS27,6232,ribosomal protein S27,TRUE,0.492985945046349,AD_down,TRUE,TRUE
ILMN_2116366,-0.241836917774231,12.9847376559839,-5.23273852249316,3.5661662030033e-07,2.14541006642845e-05,5.99228064846286,RPL12,RPL12,6136,ribosomal protein L12,TRUE,0.241836917774231,AD_down,TRUE,TRUE
ILMN_1784884,0.271677513865183,12.5283907383936,5.22453180610009,3.71152238187098e-07,2.21892294411949e-05,5.95390867073616,LILRB3,LILRB3,11025,leukocyte immunoglobulin like receptor B3,TRUE,0.271677513865183,AD_up,TRUE,TRUE
ILMN_1745620,-0.20120255813683,8.06263032731727,-5.22265634246082,3.74553908846156e-07,2.23577179046766e-05,5.94514635690614,KRCC1,KRCC1,51315,lysine rich coiled-coil 1,TRUE,0.20120255813683,AD_down,TRUE,TRUE
ILMN_2282641,0.218255958612878,10.8109629760442,5.20804486118097,4.02112585169953e-07,2.38910984323767e-05,5.87696649496388,TBXAS1,TBXAS1,6916,thromboxane A synthase 1,TRUE,0.218255958612878,AD_up,TRUE,TRUE
ILMN_1652722,-0.22080179532847,8.31392338196386,-5.20611828489279,4.05890030560862e-07,2.40409857050284e-05,5.86798813570647,C14orf2,C14orf2,9556,chromosome 14 open reading frame 2,TRUE,0.22080179532847,AD_down,TRUE,TRUE
ILMN_1661799,-0.207479454182088,8.63740954872289,-5.20642584675493,4.05284690735995e-07,2.40409857050284e-05,5.86942127771048,HIGD1A,HIGD1A,25994,HIG1 hypoxia inducible domain family member 1A,TRUE,0.207479454182088,AD_down,TRUE,TRUE
ILMN_1722025,0.223889316659574,8.13672603342972,5.2019309780822,4.142192691681e-07,2.4496467334969e-05,5.84848333741162,CPEB4,CPEB4,80315,cytoplasmic polyadenylation element binding protein 4,TRUE,0.223889316659574,AD_up,TRUE,TRUE
ILMN_1682774,-0.38506389188835,9.19890045812851,-5.18298518646649,4.54025284339898e-07,2.65635983915627e-05,5.76038949545972,TEX30,TEX30,93081,testis expressed 30,TRUE,0.38506389188835,AD_down,TRUE,TRUE
ILMN_1660498,-0.483399221267683,13.6822235864257,-5.18176286839875,4.56717140399654e-07,2.66397477235853e-05,5.75471482666878,RPS27,RPS27,6232,ribosomal protein S27,TRUE,0.483399221267683,AD_down,TRUE,TRUE
ILMN_1655952,0.203207736728879,11.462593868755,5.18205728909521,4.56067338460394e-07,2.66397477235853e-05,5.75608159040367,WASH1,WASH1,100287171,WAS protein family homolog 1,TRUE,0.203207736728879,AD_up,TRUE,TRUE
ILMN_1679920,-0.477556458536921,9.43959549321285,-5.17829094393684,4.64447951777214e-07,2.70084588892358e-05,5.73860210935021,"","","","",FALSE,0.477556458536921,AD_down,TRUE,TRUE
ILMN_1794707,0.373784300429929,10.0065648140843,5.17303315358343,4.76397581992927e-07,2.761952819536e-05,5.7142179314439,PGGHG,PGGHG,80162,protein-glucosylgalactosylhydroxylysine glucosidase,TRUE,0.373784300429929,AD_up,TRUE,TRUE
ILMN_1752285,-0.310680544495576,11.6447657994378,-5.16091302795172,5.0509110426429e-07,2.91947229224979e-05,5.65808389335692,RPL4,RPL4,6124,ribosomal protein L4,TRUE,0.310680544495576,AD_down,TRUE,TRUE
ILMN_1711792,-0.261081018092225,9.04895090201205,-5.15789504987909,5.1249263590014e-07,2.95334478089702e-05,5.64412265419533,GPBP1,GPBP1,65056,GC-rich promoter binding protein 1,TRUE,0.261081018092225,AD_down,TRUE,TRUE
ILMN_1670302,0.245696241059703,10.3032370154699,5.15367559615379,5.23017403289313e-07,3.0094704097377e-05,5.62461436125507,HK3,HK3,3101,hexokinase 3,TRUE,0.245696241059703,AD_up,TRUE,TRUE
ILMN_1795089,0.222560295597966,11.0979097898795,5.15096383514027,5.29891828140725e-07,3.03989740089953e-05,5.61208353409381,RASAL3,RASAL3,64926,RAS protein activator like 3,TRUE,0.222560295597966,AD_up,TRUE,TRUE
ILMN_2374770,-0.34198380312728,10.1008105681125,-5.14522534234659,5.44729348683116e-07,3.1110459165774e-05,5.58558391118834,TAX1BP1,TAX1BP1,8887,Tax1 binding protein 1,TRUE,0.34198380312728,AD_down,TRUE,TRUE
ILMN_1788742,-0.390337207635905,11.7807499432932,-5.1442056065876,5.47407825798176e-07,3.12169087801156e-05,5.58087738841346,"","","","",FALSE,0.390337207635905,AD_down,TRUE,TRUE
ILMN_2254635,0.320163921979126,10.9746031351727,5.13515901564864,5.71736065561475e-07,3.23634704644709e-05,5.53915631966062,ITGAX,ITGAX,3687,integrin subunit alpha X,TRUE,0.320163921979126,AD_up,TRUE,TRUE
ILMN_1770020,-0.292044276039224,8.88630694708434,-5.13232367176597,5.79574450007212e-07,3.27105332447369e-05,5.52609244775106,PPIL3,PPIL3,53938,peptidylprolyl isomerase like 3,TRUE,0.292044276039224,AD_down,TRUE,TRUE
ILMN_1769319,-0.26430790892704,10.2918869969839,-5.12319516418811,6.05524833864065e-07,3.39134010330147e-05,5.48407224567312,CNBP,CNBP,7555,CCHC-type zinc finger nucleic acid binding protein,TRUE,0.26430790892704,AD_down,TRUE,TRUE
ILMN_2142815,-0.362873555539964,11.5903635410843,-5.11921215006339,6.1719755547299e-07,3.44283038148994e-05,5.46575658746399,RPL35,RPL35,11224,ribosomal protein L35,TRUE,0.362873555539964,AD_down,TRUE,TRUE
ILMN_1687858,-0.287290184190088,11.7170998092771,-5.09475866184091,6.93791062459459e-07,3.79279045585897e-05,5.35356055600531,CALM2,CALM2,805,calmodulin 2,TRUE,0.287290184190088,AD_down,TRUE,TRUE
ILMN_2122953,-0.221218860473498,9.2072100913494,-5.09421966600171,6.95579023739113e-07,3.79714805523223e-05,5.35109245333569,CISD1,CISD1,55847,CDGSH iron sulfur domain 1,TRUE,0.221218860473498,AD_down,TRUE,TRUE
ILMN_1675852,-0.419112818425084,9.48136038844578,-5.0924208086893,7.01578594779324e-07,3.81866841333855e-05,5.34285687675894,"","","","",FALSE,0.419112818425084,AD_down,TRUE,TRUE
ILMN_2414027,-0.327891991621503,10.6703203647791,-5.08778835358444,7.17260655214632e-07,3.88781652463015e-05,5.32165926764901,"","","","",FALSE,0.327891991621503,AD_down,TRUE,TRUE
ILMN_2166831,-0.272774250806574,12.0416153275502,-5.06321053626393,8.06315621703001e-07,4.32767888724123e-05,5.2094549321265,RPS4X,RPS4X,6191,"ribosomal protein S4, X-linked",TRUE,0.272774250806574,AD_down,TRUE,TRUE
ILMN_1766851,-0.225632613599284,7.98963400498394,-5.05122487631133,8.53542853013295e-07,4.52413128812939e-05,5.15489680893112,TMEM126B,TMEM126B,55863,transmembrane protein 126B,TRUE,0.225632613599284,AD_down,TRUE,TRUE
ILMN_1690963,0.243653747960617,11.1581100992771,5.04432031813741,8.81954171215446e-07,4.65399331774513e-05,5.12351520006676,ASAP1,ASAP1,50807,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1",TRUE,0.243653747960617,AD_up,TRUE,TRUE
ILMN_1766275,0.220318214965185,10.4500672046185,5.04409395127238,8.82900981681726e-07,4.65399331774513e-05,5.12248693929805,PIK3CD,PIK3CD,5293,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",TRUE,0.220318214965185,AD_up,TRUE,TRUE
ILMN_1691949,-0.249044200364345,9.35445060134538,-5.04331597048112,8.86162506304892e-07,4.65837031092127e-05,5.11895328381502,LOC728554,LOC728554,728554,THO complex 3 pseudogene,TRUE,0.249044200364345,AD_down,TRUE,TRUE
ILMN_2167616,-0.313001405772275,11.8212041209639,-5.04186894747445,8.92259923812455e-07,4.68399791785492e-05,5.11238195745753,NACA,NACA,4666,nascent polypeptide-associated complex alpha subunit,TRUE,0.313001405772275,AD_down,TRUE,TRUE
ILMN_1754303,-0.318995890198392,13.0631896193976,-5.02980209975102,9.44714185132088e-07,4.92562408199073e-05,5.05764271890474,RPL30,RPL30,6156,ribosomal protein L30,TRUE,0.318995890198392,AD_down,TRUE,TRUE
ILMN_1701269,-0.320842611116409,8.56719283191566,-5.02504772492081,9.66191179781382e-07,5.03075793363887e-05,5.03610454791116,ATP5C1,ATP5C1,509,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1",TRUE,0.320842611116409,AD_down,TRUE,TRUE
ILMN_1676665,0.235158710519202,9.36948492378313,5.02013669743769,9.88872088796084e-07,5.13489921230942e-05,5.01387409178487,CUEDC1,CUEDC1,404093,CUE domain containing 1,TRUE,0.235158710519202,AD_up,TRUE,TRUE
ILMN_1718297,-0.207641386665667,9.29641433494377,-5.01594045072065,1.0086596607644e-06,5.21644473951597e-05,4.99489319151982,EML4,EML4,27436,echinoderm microtubule associated protein like 4,TRUE,0.207641386665667,AD_down,TRUE,TRUE
ILMN_1679382,-0.253904612593364,8.7631802425743,-5.00820314466845,1.04615519169101e-06,5.35972717325977e-05,4.95992885136355,CCT2,CCT2,10576,chaperonin containing TCP1 subunit 2,TRUE,0.253904612593364,AD_down,TRUE,TRUE
ILMN_1798728,-0.262236944398343,9.76785666718474,-4.99656023895238,1.10513277260438e-06,5.62428925786785e-05,4.90739817824312,"","","","",FALSE,0.262236944398343,AD_down,TRUE,TRUE
ILMN_2175131,-0.232499298835241,9.39672647440161,-4.9853105157014,1.16516916780097e-06,5.89849575277e-05,4.85673608823418,TMEM14C,TMEM14C,51522,transmembrane protein 14C,TRUE,0.232499298835241,AD_down,TRUE,TRUE
ILMN_1671621,-0.274682410603371,10.0943570736747,-4.98244086698765,1.18098192907008e-06,5.96978327869943e-05,4.843827791196,PCMT1,PCMT1,5110,protein-L-isoaspartate (D-aspartate) O-methyltransferase,TRUE,0.274682410603371,AD_down,TRUE,TRUE
ILMN_1683447,-0.374851042506886,9.71155324000402,-4.97004607722935,1.25170034289639e-06,6.25393227385599e-05,4.7881430160851,"","","","",FALSE,0.374851042506886,AD_down,TRUE,TRUE
ILMN_1770127,-0.212303770910407,9.42603272308434,-4.95868769517176,1.32009174383021e-06,6.55292173666599e-05,4.73721383413492,DNAJA2,DNAJA2,10294,DnaJ heat shock protein family (Hsp40) member A2,TRUE,0.212303770910407,AD_down,TRUE,TRUE
ILMN_1765493,0.273876327811778,9.51710024443373,4.95355705380819,1.35215719227468e-06,6.69475037756461e-05,4.7142400672899,SHKBP1,SHKBP1,92799,SH3KBP1 binding protein 1,TRUE,0.273876327811778,AD_up,TRUE,TRUE
ILMN_1704094,-0.339291682791088,8.75488133369478,-4.92934235115038,1.5139469845008e-06,7.37197920457935e-05,4.60607511453635,PSMA6,PSMA6,5687,proteasome subunit alpha 6,TRUE,0.339291682791088,AD_down,TRUE,TRUE
ILMN_1673788,-0.241955979944238,9.44670114174699,-4.92393621009406,1.55254527821056e-06,7.53122027235253e-05,4.58198561821985,CDV3,CDV3,55573,CDV3 homolog,TRUE,0.241955979944238,AD_down,TRUE,TRUE
ILMN_1743205,0.248875211078332,8.97980088011245,4.92149669899445,1.5702727306427e-06,7.60070407759366e-05,4.57112236982053,ABCA7,ABCA7,10347,ATP binding cassette subfamily A member 7,TRUE,0.248875211078332,AD_up,TRUE,TRUE
ILMN_2397231,-0.208576930288716,8.28895848465863,-4.92109360781853,1.57322069937098e-06,7.60264358654409e-05,4.56932781210267,USP16,USP16,10600,ubiquitin specific peptidase 16,TRUE,0.208576930288716,AD_down,TRUE,TRUE
ILMN_1662741,0.254910776259708,10.1194701312289,4.91650342774547,1.60717032876932e-06,7.75692460190149e-05,4.54890087630962,LPAR2,LPAR2,9170,lysophosphatidic acid receptor 2,TRUE,0.254910776259708,AD_up,TRUE,TRUE
ILMN_2222984,-0.232262025119808,8.73166033879518,-4.90313547693362,1.71012678252545e-06,8.18170768538582e-05,4.48950072055478,RDH14,RDH14,57665,retinol dehydrogenase 14 (all-trans/9-cis/11-cis),TRUE,0.232262025119808,AD_down,TRUE,TRUE
ILMN_1769566,-0.253988366358622,9.99096622581125,-4.9004913924803,1.73123298299221e-06,8.27235790202338e-05,4.47776751880048,ATG3,ATG3,64422,autophagy related 3,TRUE,0.253988366358622,AD_down,TRUE,TRUE
ILMN_1702229,0.223388817846505,8.60916106361847,4.89400139745667,1.78411215632968e-06,8.49428378969218e-05,4.448990009487,CECR6,CECR6,27439,"cat eye syndrome chromosome region, candidate 6",TRUE,0.223388817846505,AD_up,TRUE,TRUE
ILMN_1736180,0.205665924346742,8.65619458944177,4.89122573656131,1.80720136563117e-06,8.59250257242157e-05,4.43669191957053,FRAT1,FRAT1,10023,frequently rearranged in advanced T-cell lymphomas 1,TRUE,0.205665924346742,AD_up,TRUE,TRUE
ILMN_1782633,-0.258224162228369,9.46054351049799,-4.88757284295189,1.83802840026593e-06,8.69591658703594e-05,4.42051582074406,BOLA2,BOLA2,552900,bolA family member 2,TRUE,0.258224162228369,AD_down,TRUE,TRUE
ILMN_1654151,-0.232371281221419,11.0802910338153,-4.8862050464276,1.84970163423998e-06,8.73408195398787e-05,4.41446136674087,COX6C,COX6C,1345,cytochrome c oxidase subunit 6C,TRUE,0.232371281221419,AD_down,TRUE,TRUE
ILMN_1705144,0.215253298779339,10.9990495624578,4.87470852422066,1.95069044797471e-06,9.05016456988943e-05,4.3636279029872,ULK1,ULK1,8408,unc-51 like autophagy activating kinase 1,TRUE,0.215253298779339,AD_up,TRUE,TRUE
ILMN_1776483,0.214304819220603,8.40859945046185,4.86862300555406,2.00628371555202e-06,9.25208237633989e-05,4.33675981331233,"","","","",FALSE,0.214304819220603,AD_up,TRUE,TRUE
ILMN_2331890,-0.416655124301412,13.4661218551807,-4.86582837775595,2.03232369930675e-06,9.33845429314547e-05,4.32443054617879,RPL41,RPL41,6171,ribosomal protein L41,TRUE,0.416655124301412,AD_down,TRUE,TRUE
ILMN_1743078,0.329770482577235,11.5811761267028,4.85927388486664,2.09468534230826e-06,9.57906106061301e-05,4.29553647094939,"","","","",FALSE,0.329770482577235,AD_up,TRUE,TRUE
ILMN_1801710,0.225429286241482,11.9671567217269,4.85268587602576,2.15922728304053e-06,9.83899024264913e-05,4.26652697910025,APBB1IP,APBB1IP,54518,amyloid beta precursor protein binding family B member 1 interacting protein,TRUE,0.225429286241482,AD_up,TRUE,TRUE
ILMN_1916292,0.252822740051,9.2873298065743,4.85179053223473,2.16814581387608e-06,9.86789594766734e-05,4.26258694543557,"","","","",FALSE,0.252822740051,AD_up,TRUE,TRUE
ILMN_1772692,0.203230005696652,9.21063900087149,4.84477013464142,2.23932040195797e-06,0.000101436449697203,4.23171388525421,DICER1,DICER1,23405,"dicer 1, ribonuclease III",TRUE,0.203230005696652,AD_up,TRUE,TRUE
ILMN_1695246,0.216409505469907,8.55508664130924,4.84340779155224,2.25339130028326e-06,0.000101953319255555,4.22572708501368,KLHDC8B,KLHDC8B,200942,kelch domain containing 8B,TRUE,0.216409505469907,AD_up,TRUE,TRUE
ILMN_1764549,-0.201294144399804,8.55584589952611,-4.83023480309313,2.39392796728387e-06,0.000107173022853098,4.16791021049926,UBE3A,UBE3A,7337,ubiquitin protein ligase E3A,TRUE,0.201294144399804,AD_down,TRUE,TRUE
ILMN_1664750,-0.236207683548251,11.8570097393574,-4.82686053364825,2.43126665021799e-06,0.000108464494260366,4.15312129318246,TMBIM4,TMBIM4,51643,transmembrane BAX inhibitor motif containing 4,TRUE,0.236207683548251,AD_down,TRUE,TRUE
ILMN_2367418,0.225597609134581,10.8214737177028,4.82384554217412,2.46510500194851e-06,0.000109718645626795,4.13991425773449,OSCAR,OSCAR,126014,"osteoclast associated, immunoglobulin-like receptor",TRUE,0.225597609134581,AD_up,TRUE,TRUE
ILMN_1779486,0.249414725379585,9.60441111995984,4.82294930863923,2.47525115264157e-06,0.000110042430013376,4.13598966102918,FAM126B,FAM126B,285172,family with sequence similarity 126 member B,TRUE,0.249414725379585,AD_up,TRUE,TRUE
ILMN_1685774,-0.406936339737784,9.86349430353414,-4.80676945247852,2.66550951992494e-06,0.000117546209231949,4.06524191844053,"","","","",FALSE,0.406936339737784,AD_down,TRUE,TRUE
ILMN_1738243,-0.268963764623321,13.7988209273896,-4.78097173047617,2.99839886012481e-06,0.000130141047636854,3.95284627530481,RPS29,RPS29,6235,ribosomal protein S29,TRUE,0.268963764623321,AD_down,TRUE,TRUE
